%time,field.data
1520088113653010599,-1.21965784142
1520088113653017889,-10.8681804426
1520088113653031255,6.84289943797
1520088113653041811,-10.7518914952
1520088114102283152,0.332694764205
1520088114102491207,7.44835597723
1520088116301358238,0.336061226468
1520088116301363010,-5.26637206185
1520088116301825270,4.6253204358
1520088116301829758,2.00699441997
1520088116301834131,21.2467667633
1520088116751378339,3.71721230562
1520088116751652256,10.2096272932
1520088118302806175,7.83408214926
1520088118302823715,-1.27841893425
1520088118303118108,-3.36813278673
1520088118303409026,-6.87154833552
1520088120551265271,13.0842095564
1520088120551273704,-9.35841894446
1520088120551448055,-26.7236586302
1520088120551452617,-7.72739537176
1520088120551456538,-5.21565635967
1520088122102557157,-20.1528818883
1520088122102570063,0.503679332345
1520088122102584127,-8.94624969406
1520088122102627130,-0.131664815993
1520088123101392555,-1.84680269127
1520088123101400449,-6.79454470483
1520088123101405833,-0.737383700926
1520088125102262007,8.58245864233
1520088125102934103,3.76912057104
1520088125103656928,-7.49272141264
1520088125103869520,14.0230701938
1520088125103876628,8.05900509417
1520088126854399171,-3.35232345829
1520088126854412364,6.7256921851
1520088126854746188,12.1152317443
1520088126855089816,0.464805054512
1520088130502516753,-2.8511450609
1520088130502576237,11.5086808977
1520088130502585890,-13.1427547851
1520088130502992085,-1.31081900265
1520088130503579756,-4.70959042902
1520088130503596795,0.722705908474
1520088130503600180,16.7326631459
1520088130504157591,-0.102426131775
1520088132400929403,-4.05607956696
1520088132400934589,-3.152566713
1520088132401196992,-6.06959824551
1520088132401201135,-15.9632653505
1520088132401204930,-9.88121269101
1520088134951676846,7.97138851359
1520088134953835745,11.0470136208
1520088134953851370,-13.2556927708
1520088134953896811,-9.71748849925
1520088134953906782,15.6957028331
1520088134953973192,1.58738756192
1520088137251999926,-1.61904263551
1520088137252009388,14.1817303198
1520088137253220833,-19.9364013798
1520088137253225541,5.67956076858
1520088137253231538,-0.141472572461
1520088137253236238,5.15600552442
1520088138651942080,-11.9754285043
1520088138651947388,11.1674702115
1520088138652313116,5.57331624296
1520088138652323152,-14.3572241845
1520088139852363971,-1.14026712802
1520088139852374317,9.41005235801
1520088139852381363,-2.18841590648
1520088140701373958,-4.17904450346
1520088140701943571,-10.4832697315
1520088140701951722,-1.34846336678
1520088143552020326,-11.0094372561
1520088143552024975,7.46107540421
1520088143552028908,-0.824445540757
1520088143552032972,0.958485486078
1520088143552036675,-0.667438698307
1520088143552337904,0.188440781978
1520088143552341638,11.4174169238
1520088144150887185,-1.57849518524
1520088144151400510,13.2768904495
1520088144950969509,11.0216095364
1520088144951118602,4.50571573119
1520088145952469088,1.32608785886
1520088145952477502,0.590085801047
1520088145952485245,1.26916816199
1520088147601285959,-18.524374863
1520088147601290386,9.90603148657
1520088147601303830,-2.26158811469
1520088147601311726,9.30068557321
1520088148251974537,9.90905119149
1520088148251984566,-7.41902532907
1520088149752333439,0.426355985882
1520088149752357920,20.0477839833
1520088149752361447,-1.21761177052
1520088149752364949,7.75814541859
1520088151102898331,-28.5657300171
1520088151103288751,13.4531280572
1520088151103706929,-2.64431743237
1520088151103714208,-4.9467996905
1520088151951314216,-4.11973553205
1520088151951322622,-5.8018937316
1520088151951350576,16.0310284859
1520088153401378757,9.15132243537
1520088153401989053,4.91166257952
1520088153401998067,-12.4121490209
1520088153402043790,5.61440730697
1520088155801162899,5.52046819404
1520088155801182449,-1.37136532649
1520088155801191701,-9.25458406108
1520088155801588348,-9.88966701449
1520088155801710239,-7.04301164966
1520088155801933988,9.17750719969
1520088157701863123,-3.83383826526
1520088157701874743,12.0343858745
1520088157702088118,-3.57407810647
1520088157702093662,-3.37411628592
1520088157702202735,-4.49440627729
1520088158501579196,-2.73967148402
1520088158501583839,11.9775759863
1520088158501588417,5.47406246371
1520088161452087696,6.97497094859
1520088161452094581,13.2223133204
1520088161452099089,-16.5521540003
1520088161452115517,8.97074203243
1520088161452120089,0.701916685499
1520088161452124271,-10.2792387134
1520088161452128911,16.5697977755
1520088163801388884,7.1824362068
1520088163801541252,1.57693909043
1520088163801550211,-1.48101005359
1520088163801611067,-18.6657844925
1520088163801901130,5.76590642489
1520088163802072361,24.7051552106
1520088165003017544,8.00381767658
1520088165004110844,-19.5262877253
1520088165004139715,-10.4049252986
1520088167200936681,-21.3356264473
1520088167201124351,-10.1066302912
1520088167201845167,-1.55240961211
