%time,field.data
1520088116301905051,1.94435689164
1520088122103763601,5.71311621983
1520088125103964165,8.13244103226
1520088126856107900,5.714260817
1520088140702009386,3.80943349897
1520088143553136347,7.17260894817
1520088144202261841,6.28237810279
1520088146001560097,12.8239006995
1520088148252463147,6.86385218391
1520088149752350126,9.07127327967
1520088151105079809,8.26358793075
1520088151952441321,5.16533756235
1520088155802539520,4.45483485251
1520088158501620261,3.26367356592
1520088161452175145,10.0486312492
1520088163802581934,2.41813755888
1520088165005059810,-3.48604393428
1520088167201912032,2.9726855736
1520088171502009095,3.82667683771
1520088172753218217,-1.25197984203
1520088175655666763,5.771250973
1520088184406150581,2.55827510402
1520088187655351958,5.55523396256
1520088188206392060,4.97208708497
1520088190509468448,3.28985480036
1520088193354441902,5.34928954169
1520088193906993906,8.51803593839
1520088203008506366,6.88150099415
1520088203053082030,3.0524747197
1520088205158565765,10.3678438659
1520088206652222598,8.34006173202
1520088209052829926,4.46021002418
1520088211706412717,7.88673534293
1520088215304776972,9.71917879305
1520088217757739584,5.75803371853
1520088220652431678,4.63061067929
1520088222051911957,9.5129515052
1520088224706366051,1.13146337308
1520088227753217056,5.1543215391
1520088234752434871,3.99873925413
1520088237604644166,5.84572000888
1520088242255319715,11.2891054696
1520088243904270770,5.5651751152
1520088247155030676,4.22093294723
1520088247204191498,4.52812731758
1520088249701949766,3.53633659653
1520088251005155117,0.172489780818
1520088253455269216,2.24038768506
1520088256751823517,8.31027209462
1520088265603669662,9.35598463106
1520088272806442231,1.09306445791
1520088278405247691,2.29605391025
1520088286304145003,10.9365389633
1520088287454318165,6.13971177105
1520088288253880694,5.04952550393
1520088295755940540,10.4217883087
1520088298056324699,-1.17837646913
1520088302009516846,7.53105066132
1520088306257152781,5.55189932536
1520088309108653383,7.3530418783
1520088311560478129,1.52835430855
1520088313656117398,9.3969398719
1520088322207625109,7.4949275226
1520088324356281982,0.718543777256
1520088328358351765,5.21230917647
1520088330756917730,8.79941780172
1520088331257643754,4.8559385918
1520088331807207499,4.17912486883
1520088333155038278,2.03568829128
1520088339551504940,5.14152245529
1520088343104866738,1.85679133294
1520088344152298825,8.13676563743
1520088344602140063,5.31968851614
1520088346452082829,5.92588506527
1520088356656885124,5.37307084258
1520088359252205794,5.66406986587
1520088366851981991,9.48192175408
1520088369953185884,5.06331163702
1520088376001478474,10.1141427528
1520088376101578441,9.34734724239
1520088377004044246,7.1319433486
1520088378203850044,6.05086987201
1520088379255387811,5.80062917236
1520088379955610029,6.03151717508
1520088386855773154,-0.698287453434
1520088391757240819,8.96805070543
1520088393554702003,4.831060041
1520088398108423764,8.76223309489
1520088402902519980,8.96907740511
1520088404656342332,3.07753138812
1520088410057612752,5.7449610352
1520088414104796697,12.4162465543
1520088414355683450,5.18601199802
1520088419504397623,8.23776944232
1520088426508153061,-4.11234820582
1520088431607868040,10.1740635394
1520088431951394316,4.700932073
1520088432154139058,3.91808810523
1520088433051727157,4.1992899191
