%time,field.data
1520088116301859628,0.384962170096
1520088116752057761,0.606653895284
1520088120552008067,0.748967119545
1520088122103435148,0.606721224529
1520088123101465116,0.494672558763
1520088125103905507,0.692506408716
1520088126855101616,0.640139888399
1520088130504163418,1.02493533527
1520088134954009717,0.674344246112
1520088137253299805,0.804192545863
1520088140701963878,0.756681642985
1520088143552914941,0.574431621315
1520088144201883420,0.532637344265
1520088146001290047,0.46256903329
1520088148251978971,0.861684191128
1520088149752341842,0.412831621111
1520088151104547032,0.0655268273951
1520088151952017698,0.445452092565
1520088155802533194,0.495686872807
1520088157702614702,0.196942362233
1520088158501607246,0.610073586647
1520088161452170148,0.421075006119
1520088163802515870,0.59736670368
1520088165004345226,0.563063946175
1520088167201901032,0.464109105903
1520088171502003754,0.585252325981
1520088172753201058,0.771649172847
1520088175655612685,0.675382411421
1520088177055837179,0.450145571747
1520088178102058626,0.880461403876
1520088184405644549,0.761180101883
1520088185506369198,0.532953530834
1520088187655174748,0.734513843702
1520088188205677614,0.842304634886
1520088190509425050,0.60929610109
1520088193155382946,0.542977098782
1520088193354382357,0.830173617953
1520088193906701979,0.337144904299
1520088203008416938,0.573783619947
1520088203052898635,0.50580819142
1520088205157860716,0.614454118169
1520088206652192984,0.934653262918
1520088209052320075,0.597951477364
1520088211706384511,0.518878408661
1520088213803717334,0.53694866574
1520088213902291950,0.47860803509
1520088215304746263,0.280734692989
1520088217756812047,0.40237574618
1520088220652125493,0.759427770272
1520088222051885527,0.820940272416
1520088222451097893,0.334886144583
1520088224706032000,0.405650230015
1520088227753179018,0.913914056663
1520088229204228613,0.631747751238
1520088230751355081,0.56761914729
1520088234752429914,0.883634606396
1520088237604550412,0.201271972404
1520088242254413841,0.713591215372
1520088243904255924,0.597170548551
1520088247155013757,0.703120110488
1520088247204181899,0.360491429914
1520088249701662268,0.823349404229
1520088251004841864,0.711466324859
1520088253455258445,0.312855516309
1520088256751802655,0.57719465744
1520088263256294987,0.78820104716
1520088265603025128,0.55623168187
1520088268458414916,0.516419109931
1520088272806047046,0.390334605369
1520088275952920904,0.573030732664
1520088278405064566,0.379811254879
1520088286303928011,0.749221508084
1520088286901572263,0.583511089185
1520088287454301072,0.619169709722
1520088288253178319,0.586651226034
1520088290704564696,0.60376881564
1520088295755038502,0.828348338475
1520088298055972817,0.568430096295
1520088299305457795,0.865537808989
1520088302009028482,0.820432190729
1520088306257122211,0.690114314624
1520088309108585269,0.626521757177
1520088309153763654,0.611801716021
1520088311560347936,0.62538336324
1520088313655989264,0.229512502739
1520088316853898360,0.798120629731
1520088322206772321,0.554768237706
1520088322252691255,0.786013711464
1520088324356261847,0.79818102383
1520088328358210972,0.451619493419
1520088330755681794,0.608527119718
1520088331257345233,1.00095567967
1520088331807057171,0.57564776459
1520088333154994324,0.755162908372
1520088339551488093,0.0286853996578
1520088343104744301,0.869062561144
1520088344151724910,0.547113651353
1520088344602133550,0.50106400619
1520088346451885341,0.517605289359
1520088348306328230,0.483962125368
1520088352407080401,0.920620569718
1520088355504399259,0.783026448707
1520088356656818707,0.69823325159
1520088359252163697,0.351757019583
1520088361605562250,0.712288146139
1520088363354287087,0.710409363881
1520088366851976971,0.57257269347
1520088368200884802,0.414908318778
1520088369953179346,0.40220665971
1520088372902607993,0.459139767007
1520088375304816595,0.783550143994
1520088376001193844,0.523323234695
1520088376101500443,0.840687717491
1520088377004021749,0.528518437871
1520088378203833363,0.532517674282
1520088379255349960,0.510111874454
1520088379954920677,0.54520657032
1520088383706200414,0.839551519726
1520088386855627143,0.709481249274
1520088389206325471,0.739499418972
1520088390704903051,0.864446266409
1520088391755974126,0.268956919995
1520088393554688580,0.779414840649
1520088396753330749,0.61403833371
1520088398108355695,0.394415225732
1520088399405109642,0.931395955509
1520088402902510767,0.743648724136
1520088404656318016,0.631538781809
1520088410057580034,0.570379798928
1520088412751517717,0.22668431015
1520088414104375322,0.715318128498
1520088414354808331,1.09410310421
1520088419504270034,0.760076353532
1520088421852982580,0.209474245493
1520088424155732488,0.391901494027
1520088426507931286,0.173287471054
1520088427904264945,0.397867394175
1520088431607834283,0.568951807758
1520088431951386047,0.546788498119
1520088432154123719,0.83480653206
1520088433051434106,0.781015163531
1520088435455712630,1.00778667123
1520088437402726017,0.500007020165
1520088439053550846,0.385399722439
1520088440453231060,0.664845290409
1520088442004151083,0.662065212325
1520088443405588949,0.174990433991
1520088445804598428,0.56913209931
1520088447355948951,0.839958890563
1520088450206106788,0.914081129508
1520088451451587702,0.520938143278
1520088452155538264,0.811253334881
1520088454552676206,0.762835524816
1520088456856867909,0.649399214881
1520088459406612428,0.680763866919
1520088460755660477,0.601643416999
1520088462853011572,0.556095470318
1520088464201261873,0.306006950722
1520088465105811748,0.645543809618
1520088468756680301,0.889116124748
1520088471006219552,0.77522307789
1520088471756403024,0.43435987555
1520088471804236324,0.315880388144
1520088472304093884,0.470260159429
1520088474356321045,0.537838256333
1520088474402170816,0.50079077806
1520088481408019926,0.433952554329
1520088484106178588,1.04932902801
1520088487606871747,0.101054534574
1520088488606940781,0.650820742852
1520088489405369723,0.54674144703
1520088489505488028,0.238609176193
1520088490857813306,0.766489109317
1520088490906357458,0.59784147255
1520088492505447646,0.501829343156
1520088493604987398,0.651173773325
1520088495557170700,0.937179738941
1520088497556492295,0.563009805398
1520088499006551374,0.555205456114
1520088502806431637,0.41036808409
1520088504609079626,0.657855492203
1520088507408961159,0.500983366652
1520088509456437369,0.284637821947
1520088514756635262,0.648954001974
1520088516204923671,0.674743675266
1520088517354857695,0.996361496217
1520088518406276708,0.484689304335
1520088519556407653,0.646508124573
1520088521155731806,0.312447908635
1520088522553942612,0.547187828534
1520088524155166226,0.348684513769
1520088527858045489,0.778694189242
1520088532456453350,0.699611025328
1520088532756510432,0.449052971233
1520088534356427176,0.762784190743
1520088536958840944,0.75127802906
1520088540958943847,0.763333120311
1520088543055528430,0.576147295547
1520088546557343725,0.609346241436
1520088553852173227,0.729634703125
1520088553901814569,0.363588515425
1520088556456609618,0.338923080645
1520088560109262236,0.47399077877
1520088562656834360,0.537831886381
1520088564104146521,0.538959221752
1520088568603350548,0.680783356024
1520088572055028230,0.629135414088
1520088572551280224,0.570007926824
1520088576807033580,0.607531103287
1520088576854248412,0.579805936921
1520088578903770699,0.610039062293
1520088580851800456,0.450955568175
1520088582157217669,0.606575285775
1520088584204099172,0.455788642189
1520088587802345398,0.706757946609
1520088588655173619,0.545856881077
1520088591405255143,0.437364026501
1520088592205066612,0.760187586636
1520088594553477050,0.239522102687
1520088597501547844,0.759781287031
1520088599002118802,0.806529922589
1520088600301803769,0.563577543764
1520088601604823956,0.714943336727
1520088601906727111,0.284476426545
1520088604652233850,0.545385477607
1520088604700852589,0.264529114045
1520088611101672976,0.474862592317
1520088614956167774,0.628885321545
1520088616303308740,0.301437744258
1520088618059663295,0.683584848013
1520088619204036073,0.743667920956
1520088624202488975,0.446555599045
1520088624905587498,0.153140612784
1520088627007965426,0.391821108754
1520088629204208863,0.709474607845
1520088630704555641,0.27313881525
1520088633202017932,0.827185683045
1520088636256403017,0.853519856353
1520088636802032409,0.607323574293
1520088639002319162,0.824320001982
1520088642406368717,0.309620900863
1520088643903564827,0.296281263314
1520088645255843068,0.620977009402
1520088646005814960,0.651881333318
1520088647854791749,0.4967186038
1520088648052419223,0.456131516394
1520088648101595245,0.318231594187
1520088650803831634,0.564320402428
1520088651254022391,0.287213711589
1520088653103745714,0.616572392001
1520088654203896146,0.51525256025
1520088656853234039,0.686061054898
1520088660557537422,0.198485704895
1520088661756221612,0.685459567102
1520088662703109806,0.582352220517
1520088665405867692,0.718395157128
1520088666054845467,0.638245704354
1520088667152825367,0.659323322222
1520088670103342618,0.856995894719
1520088672354567386,0.458205651175
1520088674056153969,0.545038802847
1520088675757215856,0.839847427748
1520088677706256546,0.810920276459
1520088680306922856,0.490719736311
1520088680607624474,0.38160983709
1520088682005237741,0.524326281297
1520088687301765692,0.502319365152
1520088688252043619,0.523386677941
1520088692801075942,0.613912829347
1520088696556206922,0.575806713943
1520088696705463955,0.615016148208
1520088697255266598,0.575162602428
1520088703708814801,0.751945089989
1520088705507524631,0.671053951706
1520088707154556146,0.83157804518
1520088709606256046,0.351176951896
1520088714405414538,0.614210502894
1520088717305832502,0.810277808719
1520088717352095825,1.09753937841
1520088719258240254,0.715094232604
1520088719304766333,0.994498885832
1520088720406988402,0.75740182041
1520088722451198978,0.969336444135
1520088724552696605,0.622672362495
1520088726552874663,0.0150651060732
1520088727653181148,0.604772938348
1520088730704246742,0.498684339791
1520088737757902193,1.02978077617
1520088740503477589,0.800478606343
1520088742152793237,0.584753796683
1520088746305928611,0.911395496504
1520088748453037275,0.574317654925
1520088751752599171,0.984724396472
1520088754405666059,0.396596563507
1520088756501763153,0.791652940255
1520088758005110063,0.64950145445
1520088760205420372,0.242986630066
1520088761052644413,0.704647324598
1520088762656015349,0.315936926492
1520088766252815986,0.66339010318
1520088766702328093,0.557203192396
1520088768755427047,0.706927743062
1520088769203788785,0.637163963606
1520088772302187851,0.674633904284
1520088776753309601,0.461013778388
1520088778002050947,0.844091812687
1520088778754975782,0.452738768745
1520088784051734232,0.758566794889
1520088785251778418,0.233300952978
1520088786452703114,0.881104145144
1520088788705766705,0.592477837286
1520088790553213319,0.55676684974
1520088793353059824,0.55803992618
1520088793853160580,0.358942757052
1520088797152065491,0.220646192991
1520088800057220899,0.498330439587
1520088801204456155,0.634970539708
1520088804205693048,0.243243216574
1520088807404768495,0.635570743756
1520088808303006997,0.85402658772
1520088810453427787,0.670745679039
1520088812651912786,0.623903866576
1520088814005249474,0.731659144607
1520088814051789955,0.566514217907
1520088818952878557,0.641071975702
1520088819852083910,0.528014676205
1520088823259410125,0.636894978787
1520088825404934681,0.951867326489
1520088826651813830,0.432410751202
1520088829304553511,0.714081461819
1520088832902072164,0.732584004616
1520088832951918762,0.593440186669
1520088836701953836,0.792258539424
1520088836751347199,0.900057289481
