%time,field.data
1520088580851788100,1
1520088582156643873,1
1520088584204698100,1
1520088587802322155,1
1520088588655150046,1
1520088591405185094,1
1520088592205047509,1
1520088594553449818,1
1520088597501542348,1
1520088599002103818,1
1520088600301798395,1
1520088601605164007,1
1520088601906496744,1
1520088604652385370,1
1520088611101667289,1
1520088614956157878,1
1520088616303301137,1
1520088618059650473,1
1520088619204029258,1
1520088627007945070,1
1520088629204198427,1
1520088630704537936,1
1520088633202214148,1
1520088636256292983,1
1520088636802024552,1
1520088639002299180,1
1520088642406359709,1
1520088645256283421,1
1520088646005799770,1
1520088647854728912,1
1520088648052408138,1
1520088650803724541,1
1520088653103756616,1
1520088654203857604,1
1520088656853220064,1
1520088660557524802,1
1520088661756190782,1
1520088662703091883,1
1520088665405859121,1
1520088666054848145,1
1520088670103326228,1
1520088674056534822,1
1520088675757504326,1
1520088677706239733,1
1520088680306890347,1
1520088680607281362,1
1520088682005379282,1
1520088687301747779,1
1520088692801346517,1
1520088696556183625,1
1520088696705388637,1
1520088697255249046,1
1520088703708793664,1
1520088705507530359,1
1520088707155532727,1
1520088709606252721,1
1520088714405407335,1
1520088717305830279,1
1520088717352128968,1
1520088719258197257,1
1520088720406956618,1
1520088722451193365,1
1520088724552690421,1
1520088726552868308,1
1520088727653194088,1
1520088730704240390,1
1520088737757891466,1
1520088740503472763,1
1520088742152919694,1
1520088746305895857,1
1520088748452984830,1
1520088754405654066,1
1520088756501749356,1
1520088760205407334,1
1520088761052636615,1
1520088762655982845,1
1520088766702329328,1
1520088768755303438,1
1520088769204059246,1
1520088772302242849,1
1520088776753561349,1
1520088778002051692,1
1520088778754920975,1
1520088784051663433,1
1520088785251773289,1
1520088786452682262,1
1520088788705759674,1
1520088790553204932,1
1520088793853887246,1
1520088797152061752,1
1520088800057142554,1
1520088801204446353,1
1520088807404837423,1
1520088808302991985,1
1520088810453235609,1
1520088814005244448,1
1520088818952865566,1
1520088819852078893,1
1520088825405483298,1
1520088826652124516,1
1520088832902068970,1
1520088832952400945,1
1520088836701949937,1
1520088836751331249,1
1520088837453114986,1
1520088839152823240,1
1520088840952302996,1
1520088843004864646,1
1520088845856579668,1
1520088846602487592,1
1520088847752474187,1
1520088852157435323,1
1520088854456513735,1
1520088856055070053,1
1520088859656933466,1
1520088861656985760,1
1520088861701236039,1
1520088868702539219,1
1520088871257653698,1
1520088874252645151,1
1520088877054305427,1
1520088877551672763,1
1520088880906149941,1
1520088881301269937,1
1520088884901881220,1
1520088886954613175,1
1520088888202329873,1
1520088891554835820,1
1520088896501974086,1
1520088900403140888,1
1520088901302418519,1
1520088906603319070,1
1520088906651976264,1
1520088908104708043,1
1520088909801777795,1
1520088911152248707,1
1520088911252088995,1
1520088913003493121,1
1520088916953208433,1
1520088918802086466,1
1520088919902154313,1
1520088925954324006,1
1520088932751982101,1
1520088935452509990,1
1520088936151320968,1
1520088938903483104,1
1520088938951280547,1
1520088945002266910,1
1520088947601879521,1
1520088949902608010,1
1520088952805757613,1
1520088954852440628,1
1520088957055044835,1
1520088957102318405,1
1520088961152891108,1
1520088966109599057,1
1520088967151763448,1
1520088967902588407,1
1520088970455944132,1
1520088973552966727,1
1520088974903167838,1
1520088979856983207,1
1520088980451648748,1
1520088985053702756,1
1520088985101375446,1
1520088989552091604,1
1520088990201845562,1
1520088994404956299,1
1520088996052960286,1
1520088998253091011,1
1520089003009780797,1
1520089007603807037,1
1520089009454181278,1
1520089012203888353,1
1520089014204445041,1
1520089021655776466,1
1520089024205259182,1
1520089026456226623,1
1520089029257135332,1
1520089030952385222,1
1520089032154665759,1
1520089033001931967,1
1520089035803690581,1
1520089035851366867,1
1520089037306855682,1
1520089038004575665,1
1520089038703728084,1
1520089043103987073,1
1520089050107641172,1
1520089050906342477,1
1520089053101684195,1
1520089055902272585,1
1520089059155665511,1
1520089066651942504,1
1520089066902282442,1
1520089069902508458,1
1520089071704493206,1
1520089073854886117,1
1520089075755529802,1
1520089079005928633,1
1520089081356884281,1
1520089087003515330,1
1520089090953196842,1
1520089093401966981,1
1520089094056067154,1
1520089094801278518,1
1520089095801043693,1
1520089100406105930,1
1520089103553866610,1
1520089105352107380,1
1520089106354527715,1
1520089109353351117,1
1520089115251047748,1
1520089115703847975,1
1520089117153325445,1
1520089119051863266,1
1520089121004849077,1
1520089123802537520,1
1520089123851089415,1
1520089129303666143,1
1520089131302130357,1
1520089133254016394,1
1520089134355515539,1
1520089136404277240,1
1520089139001711253,1
1520089139051097186,1
1520089140552299027,1
1520089145954368822,1
1520089147903587692,1
1520089149655379648,1
1520089152955073178,1
1520089153354842272,1
1520089154353457169,1
1520089155205473971,1
1520089158355905311,1
1520089160759317712,1
1520089165156911931,1
1520089165606348668,1
1520089165654553567,1
1520089167305490473,1
1520089169652264961,1
1520089172456409970,1
1520089173551471939,1
1520089174556193009,1
1520089176953926846,1
1520089180703285644,1
1520089186202581330,1
1520089187401460400,1
1520089190051978741,1
1520089191657266339,1
1520089194904906826,1
1520089196955865743,1
1520089199407616878,1
1520089203601163618,1
1520089206956469341,1
1520089207004904466,1
1520089211206953854,1
1520089212253173065,1
1520089215707293213,1
1520089217951958340,1
1520089221452089842,1
1520089222152183175,1
1520089223501770057,1
1520089226757439924,1
1520089228156114306,1
1520089229906474768,1
1520089234657970334,1
1520089237456728035,1
1520089241906465225,1
1520089246560033506,1
1520089247355232001,1
1520089250458581559,1
1520089253451664493,1
1520089259256002361,1
1520089260406461553,1
1520089264455668768,1
1520089266905675344,1
1520089267958076315,1
1520089269405583762,1
1520089271401941227,1
1520089272301776783,1
1520089277107172330,1
1520089278651616080,1
1520089279051795001,1
1520089282007019497,1
1520089283956851588,1
1520089284752056233,1
1520089286456085512,1
1520089289354227919,1
1520089291405659322,1
1520089293304238689,1
1520089293956053531,1
1520089298452250330,1
1520089301708699516,1
1520089302903633818,1
1520089303554345715,1
1520089304954318436,1
1520089312052221455,1
1520089318755944396,1
1520089322506362624,1
1520089327601756162,1
1520089328653617329,1
1520089330004772438,1
1520089331005873246,1
1520089331655216177,1
1520089334359769947,1
1520089340002097057,1
1520089343251581134,1
1520089345256222919,1
1520089350752910499,1
1520089352455743821,1
1520089355957711707,1
1520089359101988755,1
1520089360702966336,1
1520089364005866471,1
1520089369502954729,1
1520089373853532539,1
1520089378257258963,1
1520089379702603054,1
1520089385606724008,1
1520089391855800876,1
1520089393658145287,1
1520089396955997750,1
1520089398901829060,1
1520089401403928423,1
1520089404303022331,1
1520089405402223796,1
1520089408003058336,1
1520089408451600817,1
1520089408652886181,1
1520089411856048577,1
1520089414706072435,1
1520089415055385888,1
1520089417807334595,1
1520089419705734317,1
1520089420705747021,1
1520089424106911297,1
1520089427804760901,1
1520089429252477768,1
1520089429652015842,1
1520089430004399249,1
1520089432104798951,1
1520089434402495950,1
1520089435552940441,1
1520089436305187939,1
1520089440553463648,1
1520089443303180100,1
1520089444351557451,1
1520089445353147591,1
1520089447051931413,1
1520089449553549493,1
1520089450410103125,1
1520089452601418703,1
1520089454301728538,1
1520089456102842478,1
1520089457501510980,1
1520089461353870676,1
1520089463505584777,1
1520089467152064264,1
1520089467953398472,1
1520089469452455987,1
1520089471801653783,1
1520089473653410134,1
1520089475802684768,1
1520089477001880000,1
1520089485352268130,1
1520089485401756016,1
1520089487853338810,1
1520089488751656122,1
1520089490803414063,1
1520089492503448482,1
1520089493403355852,1
1520089497003389580,1
1520089500052319400,1
1520089503802301678,1
1520089506203407559,1
1520089507251863408,1
1520089508353609675,1
1520089511904817600,1
1520089514955612975,1
1520089519556510082,1
1520089521902042319,1
1520089526403783586,1
1520089527604479869,1
1520089531705148095,1
1520089537205288561,1
1520089538853774359,1
1520089540754507807,1
1520089548653612312,1
1520089551456422642,1
1520089557256086583,1
1520089558554059077,1
1520089559004422771,1
1520089561005670814,1
1520089563355014882,1
1520089565805474778,1
1520089571155655598,1
1520089574005534906,1
1520089578504213635,1
1520089582006946220,1
1520089583802550244,1
1520089583952167186,1
1520089584454301991,1
1520089588303692177,1
1520089591958722898,1
1520089594405945284,1
1520089597404436535,1
1520089600352137368,1
1520089601405126810,1
1520089602555011215,1
1520089605052691398,1
1520089607752628004,1
1520089608606303873,1
1520089609551525727,1
1520089610105660808,1
1520089611104329339,1
1520089614854514228,1
1520089620201648337,1
1520089620854724691,1
1520089624453123973,1
1520089626453924115,1
1520089632301927969,1
1520089633351837674,1
1520089637156055319,1
1520089637907041440,1
1520089640304125849,1
1520089641956336008,1
1520089643402697913,1
1520089647007224190,1
1520089649355157340,1
1520089651055223702,1
1520089652155544320,1
1520089653656280026,1
1520089654755590746,1
1520089654904659027,1
1520089657154316843,1
1520089663352021767,1
1520089663401676429,1
1520089665505013943,1
1520089667906303581,1
1520089667952880904,1
1520089672703595452,1
1520089673953014071,1
1520089675854370255,1
1520089677756989018,1
1520089679153036948,1
1520089684906835807,1
1520089684952010011,1
1520089687753380413,1
1520089689354844863,1
1520089691054102515,1
1520089691704698229,1
1520089696802875100,1
1520089701106190728,1
1520089703806300235,1
1520089707157058694,1
1520089709455111664,1
1520089710404026992,1
1520089711853879072,1
1520089718553365932,1
1520089724002822019,1
1520089726206070828,1
1520089726907903196,1
1520089730354742752,1
1520089733653651240,1
1520089733751198198,1
1520089734952553986,1
1520089736352486796,1
1520089739502931988,1
1520089742507612568,1
1520089743205765358,1
1520089746152332406,1
1520089746201289041,1
1520089748954484282,1
1520089753303998772,1
1520089756154324295,1
1520089758454140510,1
1520089764252114401,1
1520089764803916280,1
1520089766606463711,1
1520089771202299900,1
1520089775255248811,1
1520089777054542684,1
1520089780103078894,1
1520089783102274697,1
1520089784555715404,1
1520089787952372811,1
1520089790153773675,1
1520089791105593572,1
1520089791904998774,1
1520089792805679252,1
1520089792852346472,1
1520089799903413522,1
1520089801054835032,1
1520089802954288649,1
1520089803003446814,1
1520089808356193706,1
1520089811608003772,1
1520089813853716492,1
1520089815505736447,1
1520089817454025960,1
1520089818955134124,1
1520089820405279708,1
1520089822355171778,1
1520089823704290336,1
1520089825506203169,1
1520089826256609615,1
1520089827056735530,1
1520089833856766394,1
1520089834505048983,1
1520089835403606025,1
1520089837154264414,1
1520089839506104416,1
1520089841303738996,1
1520089849203509170,1
1520089850705095107,1
1520089852703778173,1
1520089853104423265,1
1520089856705418551,1
1520089857353711568,1
1520089858702107563,1
1520089861804605494,1
1520089864005265152,1
1520089867154365291,1
1520089867201366285,1
1520089870951636357,1
1520089871001264447,1
1520089872401901302,1
1520089875904888550,1
1520089879955212596,1
1520089882055580948,1
1520089884102050644,1
1520089885302271664,1
1520089886756587720,1
1520089890052857092,1
1520089892652721704,1
1520089893904942473,1
1520089898755419965,1
1520089899155090869,1
1520089901006624627,1
1520089905105158814,1
1520089909204492265,1
1520089913154160799,1
1520089917702277399,1
1520089917951560493,1
1520089918351397480,1
1520089920202033730,1
1520089921053657068,1
1520089924152696466,1
1520089926751997785,1
1520089927803080980,1
1520089928202587170,1
1520089928503290018,1
1520089931703413023,1
1520089934454676658,1
1520089941704090986,1
1520089944504158358,1
1520089949054533482,1
1520089952452215212,1
1520089954054599660,1
1520089956055411479,1
1520089958704833615,1
1520089960205377097,1
1520089960253231835,1
1520089961354165333,1
1520089965903278095,1
1520089967251879957,1
1520089970653042511,1
1520089971501295359,1
1520089971551163978,1
1520089974305713735,1
1520089977006801036,1
1520089979406119270,1
1520089983502855812,1
1520089985302028012,1
1520089985351856866,1
1520089989157109805,1
1520089992008702014,1
1520089997205822931,1
1520090000457750658,1
1520090002402042272,1
1520090007107772421,1
1520090012855152198,1
1520090012902111988,1
1520090014053321905,1
1520090023753828459,1
1520090025351882428,1
1520090028752341661,1
1520090030053531330,1
1520090035452118794,1
1520090036952226203,1
1520090040602433523,1
1520090042403132639,1
1520090043303198355,1
1520090044251726360,1
1520090045252283502,1
1520090048501028898,1
1520090052851567717,1
1520090054606034086,1
1520090056856345088,1
1520090058353238437,1
1520090060006949659,1
1520090065156139108,1
1520090066602286248,1
1520090068106256676,1
1520090068457040274,1
1520090073705744080,1
1520090075958202610,1
1520090081156928575,1
1520090082301753079,1
1520090086358827235,1
1520090089204549416,1
1520090092704817202,1
1520090095804934377,1
1520090096204545239,1
1520090101301816850,1
1520090102804617417,1
1520090103952780177,1
1520090105255433084,1
1520090105805972832,1
1520090105852982313,1
1520090107154103037,1
1520090113202443009,1
1520090121251725743,1
1520090122052582968,1
1520090122401737420,1
1520090124451818327,1
1520090126104591545,1
1520090127003207592,1
1520090131301386898,1
1520090133202062963,1
1520090134056025686,1
1520090136453130640,1
1520090138055047970,1
1520090141802122936,1
1520090142906003404,1
1520090143005641438,1
1520090145006104602,1
1520090147202214311,1
1520090149455292671,1
1520090151856945696,1
1520090153909065724,1
1520090153955623349,1
1520090156155946701,1
1520090162655378300,1
1520090166353315324,1
1520090167706615108,1
1520090170056462166,1
1520090174454468917,1
1520090176508085424,1
1520090179308645669,1
1520090182706912803,1
1520090196406218853,1
1520090197507767975,1
1520090197554990205,1
1520090199354943304,1
1520090207057379330,1
1520090209356647625,1
1520090218509093108,1
1520090220355514573,1
1520090224156907913,1
1520090226154506111,1
1520090227555924965,1
1520090228404920789,1
1520090231656883184,1
1520090235508613936,1
1520090238656692024,1
1520090242355975443,1
1520090246807420364,1
1520090246905532721,1
1520090251108922483,1
1520090252456223124,1
1520090252503994956,1
1520090252906544681,1
1520090255008438753,1
1520090256055576953,1
1520090257056833199,1
1520090258807125973,1
1520090258855402008,1
1520090261356390454,1
1520090262456405903,1
1520090264657514281,1
1520090266606809903,1
1520090271055325648,1
1520090273808481714,1
1520090274506797377,1
1520090276756043579,1
1520090279306544095,1
1520090281053695681,1
1520090285457671337,1
1520090287506513913,1
1520090287655135326,1
1520090287754133294,1
1520090288456714275,1
1520090292006545176,1
1520090293908638375,1
1520090300205727148,1
1520090301356019553,1
1520090303355679877,1
1520090304956883048,1
1520090307305496810,1
1520090310555420959,1
1520090311907541299,1
1520090315809374051,1
1520090318158473602,1
1520090322105227837,1
1520090323354434156,1
1520090326408993324,1
1520090330155551862,1
1520090332707374260,1
1520090335458365011,1
1520090343354990957,1
1520090350655388095,1
1520090352154604848,1
1520090352653082585,1
1520090354453794452,1
1520090354656464758,1
1520090355656794086,1
1520090362657134963,1
1520090364256902653,1
1520090365555862388,1
1520090367857294277,1
1520090368956927515,1
1520090370404345791,1
1520090371055598935,1
1520090375106632939,1
1520090378306845839,1
1520090380257406310,1
1520090381303329718,1
1520090383056548352,1
1520090384606618982,1
1520090386809461351,1
1520090389709111412,1
1520090393658282091,1
1520090395457891151,1
1520090400657716547,1
1520090404107398557,1
1520090407356662330,1
1520090410657146190,1
1520090411807410894,1
1520090413807684298,1
1520090419555315666,1
1520090420706913505,1
1520090422055378585,1
1520090428458298883,1
1520090431154383840,1
1520090433306252505,1
1520090435258324978,1
1520090435905993343,1
1520090438356380390,1
1520090439806260487,1
1520090442409677484,1
1520090442454941899,1
1520090446407356132,1
1520090448757192097,1
1520090450556213919,1
1520090451306130348,1
1520090454958480067,1
1520090458152660630,1
1520090458200995087,1
1520090461153783049,1
1520090463054239376,1
1520090467405540689,1
1520090473805607949,1
1520090473902868145,1
1520090475353861520,1
1520090476251534955,1
1520090478057539693,1
1520090479201490945,1
1520090480854103642,1
1520090483858226942,1
1520090489763024915,1
1520090493003081459,1
1520090494352364428,1
1520090495708479227,1
1520090497255312104,1
1520090497556055713,1
1520090497602735239,1
1520090498956310918,1
1520090502355437066,1
1520090507206614307,1
1520090509151714949,1
1520090511459567075,1
1520090517856230460,1
1520090518302746306,1
1520090520057514303,1
1520090522106829250,1
1520090523503777365,1
1520090524202366454,1
1520090526404457693,1
1520090532058540274,1
1520090534254797974,1
1520090543052864514,1
1520090544303864079,1
1520090546507063177,1
1520090547606984605,1
1520090549657302099,1
1520090553656939705,1
1520090554905432704,1
1520090559907150234,1
1520090562057253032,1
1520090563756816290,1
1520090564757021188,1
1520090566005972482,1
1520090566056233310,1
1520090569504510733,1
1520090571306082414,1
1520090571656218145,1
1520090572357108042,1
1520090573954044201,1
1520090576204258959,1
1520090578256387095,1
1520090582856296872,1
1520090582902596337,1
1520090583103215216,1
1520090583352526592,1
1520090584355544934,1
1520090587951754079,1
1520090595203274615,1
1520090598053074048,1
1520090603056813306,1
1520090605404521619,1
1520090607154829309,1
1520090609502287250,1
1520090611001697389,1
1520090614404136749,1
1520090619604285286,1
1520090622752774783,1
1520090624456361509,1
1520090628057850564,1
1520090630453362876,1
1520090634105902428,1
1520090637804813336,1
1520090638804288507,1
1520090643408353795,1
1520090643454545877,1
1520090643503610874,1
1520090645756367372,1
1520090645806059265,1
1520090646501873557,1
1520090649702277063,1
1520090650555505842,1
1520090655052372960,1
1520090655101297013,1
1520090658008691075,1
1520090659405452835,1
1520090661503713634,1
1520090662403189920,1
1520090664556680131,1
1520090666053559280,1
1520090667604188080,1
1520090669352498337,1
1520090677353583894,1
1520090677656042852,1
1520090678703750672,1
1520090689201977570,1
1520090690855886392,1
1520090692304634433,1
1520090693705229513,1
1520090696656797839,1
1520090702155847641,1
1520090703457007230,1
1520090705005964940,1
1520090706651871250,1
1520090711055961777,1
1520090717751540207,1
1520090718006559055,1
1520090719255864978,1
1520090723605837831,1
1520090726053286017,1
1520090729958501367,1
1520090732955354454,1
1520090733552055217,1
1520090735354915471,1
1520090735401585171,1
1520090738451307297,1
1520090743957430889,1
1520090744754742840,1
1520090761956744206,1
1520090765755442909,1
1520090769202493943,1
1520090771254530804,1
1520090773456319776,1
1520090776153749679,1
1520090780704988606,1
1520090781403510490,1
1520090784403182489,1
1520090786304603292,1
1520090787605987116,1
1520090788703912003,1
1520090790554137860,1
1520090796108843594,1
1520090796156090561,1
1520090796204349096,1
1520090799103405458,1
1520090800155234258,1
1520090801154621176,1
1520090802957406048,1
1520090804154339160,1
1520090808704531577,1
1520090810955808111,1
1520090814859429920,1
1520090817706586396,1
1520090821002966339,1
1520090822806317171,1
1520090829057193477,1
1520090832505623241,1
1520090837105981890,1
1520090838154471935,1
1520090840005635755,1
1520090840408391769,1
1520090840454738695,1
1520090842206615696,1
1520090844857407756,1
1520090847204926549,1
1520090847253637232,1
1520090849604044998,1
1520090850751691894,1
1520090855905805886,1
1520090857404173658,1
1520090858351187005,1
1520090860656884587,1
1520090865356509558,1
1520090867007016392,1
1520090871807118327,1
1520090873605291534,1
1520090875257189853,1
1520090877257468913,1
1520090879457537448,1
1520090881757664506,1
1520090883906616692,1
1520090886056567687,1
1520090886103016239,1
1520090888155390573,1
1520090889153755835,1
1520090891005504884,1
1520090893707055190,1
1520090896808202289,1
1520090903553991395,1
1520090905807588818,1
1520090909756183488,1
1520090909856626143,1
1520090915506890055,1
1520090917604674189,1
1520090918004935002,1
1520090921305848431,1
1520090927807457240,1
1520090930656930263,1
1520090932107039166,1
1520090933605661740,1
1520090942455279572,1
1520090945105112891,1
1520090946455043184,1
1520090949103906469,1
1520090952356030799,1
1520090958052644007,1
1520090959506519454,1
1520090963506527688,1
1520090966006616407,1
1520090967555768123,1
1520090968454645203,1
1520090969306601582,1
1520090971606325526,1
1520090972453442107,1
1520090976406089713,1
1520090981554357213,1
1520090990155016774,1
1520090994006198868,1
1520091001407848518,1
1520091006458707047,1
1520091011704989257,1
1520091016754530102,1
1520091022352824599,1
1520091024501691791,1
1520091028353423661,1
1520091029502094932,1
1520091029552809769,1
1520091038905841101,1
1520091039455036594,1
1520091041104825423,1
1520091044351979402,1
1520091045804982594,1
1520091049403831174,1
1520091052155428196,1
1520091053452913667,1
1520091055302232900,1
1520091059155665129,1
1520091062905698331,1
1520091066702066997,1
1520091069302338245,1
1520091070956079094,1
1520091073105121544,1
1520091076053420488,1
1520091080505901569,1
1520091081956029722,1
1520091084356714967,1
1520091088551849371,1
1520091093605693960,1
1520091095704399491,1
1520091097154387748,1
1520091097755387405,1
1520091098604274437,1
1520091100455525754,1
1520091105156041909,1
1520091108105071457,1
1520091109105043954,1
1520091114553234821,1
1520091118206237072,1
1520091119654688758,1
1520091122657964392,1
1520091125506547107,1
1520091126454691525,1
1520091127355427521,1
1520091129257032286,1
1520091130256979650,1
1520091131057341805,1
1520091132004849243,1
1520091134156638210,1
1520091136356287792,1
1520091141154755658,1
1520091142957992657,1
1520091145555578678,1
1520091146153100913,1
1520091146453233313,1
1520091149455632947,1
1520091151555943386,1
1520091155353549696,1
1520091156651777247,1
1520091159056611257,1
1520091163052175891,1
1520091163203630977,1
1520091174157114649,1
1520091176857429258,1
1520091179355636855,1
1520091187602520010,1
1520091188651523439,1
1520091188701024242,1
1520091189504185044,1
1520091193605831355,1
1520091202654187350,1
1520091202702368787,1
1520091204308191505,1
1520091204353989971,1
1520091213354162696,1
1520091216357211070,1
1520091218406054085,1
1520091219205224304,1
1520091221855633035,1
1520091223855326270,1
1520091224605813428,1
1520091226703956943,1
1520091228204213999,1
1520091228254361709,1
1520091230358281408,1
1520091231951932965,1
1520091232653095947,1
1520091234204813096,1
1520091237305418588,1
1520091242003581465,1
1520091243054398841,1
1520091245152280719,1
1520091246152979490,1
1520091247254660593,1
1520091249306463664,1
1520091251454283048,1
1520091253505868236,1
1520091253553735070,1
1520091255958105347,1
1520091257652239986,1
1520091265708224311,1
1520091271203906108,1
1520091274102257635,1
1520091279553704707,1
1520091279603105444,1
1520091284756443237,1
1520091285552598914,1
1520091287453911246,1
1520091294407684762,1
1520091295705474540,1
1520091301406504895,1
1520091302752718562,1
1520091303856515494,1
1520091305506392738,1
1520091308454575151,1
1520091311757140726,1
1520091313855238864,1
1520091319107302287,1
1520091320407019107,1
1520091321805286346,1
1520091323956004596,1
1520091326155610047,1
1520091327552019718,1
1520091328904334374,1
1520091329554893724,1
1520091331654846976,1
1520091337105864584,1
1520091339154439582,1
1520091344506308854,1
1520091348001759686,1
1520091349751779580,1
1520091350856210172,1
1520091354552262782,1
1520091357105395883,1
1520091358906472103,1
1520091362307449600,1
1520091364657412005,1
1520091370106707389,1
1520091372457333953,1
1520091376102085896,1
1520091380052002961,1
1520091383957211132,1
1520091386401754925,1
1520091388354310030,1
1520091389104745862,1
1520091395858054154,1
1520091398252940014,1
1520091399256295562,1
1520091407203866850,1
1520091409853110359,1
1520091409901184817,1
1520091409951410772,1
1520091412303344068,1
1520091414304965888,1
1520091419103334964,1
1520091420753285171,1
1520091421304303159,1
1520091424457015935,1
1520091427008352052,1
1520091427054447025,1
1520091427601535258,1
1520091428556466392,1
1520091432054682091,1
1520091433354614132,1
1520091435252058331,1
1520091441402134210,1
1520091448557691050,1
1520091452657260406,1
1520091454155972181,1
1520091455301951768,1
1520091457004379579,1
1520091461454698010,1
1520091462255053739,1
1520091463152953523,1
1520091465758113824,1
1520091469455983357,1
1520091472408427633,1
1520091476807033595,1
1520091478057130765,1
1520091482154353967,1
1520091483804884663,1
1520091485606695649,1
1520091486756002170,1
1520091487856931778,1
1520091492951149504,1
1520091496351563589,1
1520091498052624379,1
1520091499355360683,1
1520091504056054690,1
1520091506304127895,1
1520091509407260486,1
1520091512857131076,1
1520091516108251389,1
1520091521956401991,1
1520091523506402826,1
1520091526156868912,1
1520091529104230093,1
1520091531405867853,1
1520091533853029100,1
1520091537054062183,1
1520091537855238911,1
1520091540752656023,1
1520091544201835048,1
1520091547506514222,1
1520091549354450012,1
1520091550005849463,1
1520091551904621635,1
1520091554506036004,1
1520091557557944402,1
1520091561203326121,1
1520091567008988256,1
1520091576106180623,1
1520091577857306643,1
1520091578605440989,1
1520091580105741539,1
1520091582002922310,1
1520091582805416386,1
1520091585805607767,1
1520091587956281822,1
1520091589305485904,1
1520091591255200211,1
1520091595056345028,1
1520091597553520847,1
1520091600408304202,1
1520091603056155919,1
1520091604854152701,1
1520091607805564312,1
1520091608054585632,1
1520091608453745059,1
1520091611110227285,1
1520091615356626674,1
1520091615653660937,1
1520091616206652846,1
1520091621405914569,1
1520091623708378645,1
1520091629404121244,1
1520091636457670337,1
1520091638404426537,1
1520091640908645275,1
1520091643257613890,1
1520091647603391447,1
1520091650805277096,1
1520091652907964143,1
1520091654405902644,1
1520091654753587497,1
1520091659204377270,1
1520091665756518025,1
1520091668057456667,1
1520091668105725608,1
1520091669604770271,1
1520091673705033837,1
